CustomerID,Age,Gender,AvgBrowsingTime,AvgPageViews,PastPurchases,Purchase
3154,53,Female,1.54,8,0,1
3155,47,Female,6.28,6,2,1
3156,66,Male,1.13,2,2,1
3157,50,Female,2.67,7,2,1
3158,35,Female,3.21,8,4,1
3159,69,Male,7.66,4,0,1
3160,66,Male,3.25,7,2,0
3161,45,Male,4.65,5,2,1
3162,64,Male,7.79,4,2,1
3163,28,Male,8.83,4,4,0
3164,62,Male,2.92,5,2,1
3165,50,Male,13.05,5,3,1
3166,34,Female,0.5,7,0,1
3167,23,Female,1.43,5,1,0
3168,21,Female,10.75,5,3,0
3169,37,Male,0.5,7,4,0
3170,65,Male,0.7,7,1,1
3171,64,Female,1.1,7,3,1
3172,44,Male,2.7,5,0,0
3173,32,Female,1.88,8,0,0
3174,23,Female,4.77,5,2,0
3175,64,Male,8.29,4,1,1
3176,31,Female,5.55,4,2,0
3177,28,Male,0.5,6,2,1
3178,56,Male,10.68,5,2,0
3179,26,Female,0.53,4,2,0
3180,43,Male,0.5,4,1,0
3181,33,Female,0.5,2,2,1
3182,22,Male,3.38,6,3,0
3183,69,Male,0.74,2,1,1
3184,27,Female,1.72,3,2,1
3185,67,Female,0.96,9,0,1
3186,20,Male,2.62,6,5,1
3187,30,Male,3.06,6,1,0
3188,60,Female,6.6,4,2,1
3189,66,Male,7.14,2,0,1
3190,47,Female,3.54,3,1,1
3191,62,Female,2.47,7,2,1
3192,23,Female,13.32,5,1,0
3193,34,Female,0.5,3,2,1
3194,62,Male,9.02,4,3,1
3195,68,Female,1.17,7,4,1
3196,36,Female,10.97,4,2,0
3197,59,Male,1.86,5,2,0
3198,52,Female,1.92,5,0,0
3199,63,Male,4.14,8,1,1
3200,43,Male,3.29,4,3,1
3201,68,Male,1.78,6,1,1
3202,22,Female,4.03,6,1,0
3203,46,Male,5.04,5,0,1
3204,54,Female,0.5,5,0,1
3205,37,Female,0.69,3,2,0
3206,66,Male,2.51,4,0,1
3207,38,Male,0.87,3,1,0
3208,27,Female,4.43,6,3,0
3209,22,Male,1.13,4,2,0
3210,53,Female,1.41,1,0,0
3211,23,Male,0.98,8,2,1
3212,43,Male,4.32,3,3,0
3213,21,Female,0.63,6,1,0
3214,56,Male,0.5,4,0,1
3215,56,Male,1.39,5,3,0
3216,67,Male,12.92,3,0,1
3217,52,Male,1.23,8,1,1
3218,18,Male,5.52,4,0,0
3219,41,Female,0.5,5,2,1
3220,53,Male,0.98,4,1,0
3221,23,Male,3.95,6,1,0
3222,58,Female,2.12,2,0,1
3223,63,Male,10.57,6,0,0
3224,61,Male,11.88,3,0,0
3225,48,Female,6.08,5,1,1
3226,37,Female,2.45,2,2,0
3227,41,Female,2.91,4,1,0
3228,42,Female,2.19,6,1,0
3229,53,Male,10.58,5,1,1
3230,38,Female,5.21,2,1,0
3231,47,Male,4.06,7,0,0
3232,41,Male,0.5,5,0,1
3233,61,Male,0.85,4,0,1
3234,59,Male,12.25,5,0,1
3235,47,Male,2.64,8,2,1
3236,39,Female,1.84,5,0,1
3237,45,Male,1.15,6,0,0
3238,24,Male,7.06,5,1,1
3239,52,Male,0.5,4,2,0
3240,45,Male,6.49,6,4,1
3241,31,Female,0.5,3,3,0
3242,27,Male,9.14,5,0,0
3243,33,Male,5.02,3,0,0
3244,33,Male,0.5,7,1,0
3245,48,Female,3.4,4,1,1
3246,59,Male,2.43,3,0,1
3247,42,Male,0.5,3,0,1
3248,30,Male,7.27,9,0,0
3249,23,Male,2.42,4,2,0
3250,61,Male,0.5,5,1,0
3251,26,Female,0.5,4,2,0
3252,62,Female,2.21,6,2,1
3253,53,Female,7.76,3,1,1
3254,60,Male,0.77,2,1,1
3255,37,Male,11.11,6,0,0
3256,35,Male,10.41,11,1,1
3257,60,Female,0.5,5,4,1
3258,38,Female,1.63,5,4,1
3259,21,Female,9.83,9,0,1
3260,67,Male,2.02,7,3,1
3261,50,Male,0.63,2,0,1
3262,44,Male,0.53,4,0,0
3263,24,Female,1.97,3,2,0
3264,23,Female,7.9,5,3,0
3265,32,Female,0.5,2,1,0
3266,35,Male,1.04,2,1,0
3267,49,Male,10.34,1,3,0
3268,28,Female,6.36,6,1,0
3269,37,Female,4.33,4,1,1
3270,41,Male,6.09,3,1,0
3271,32,Male,2.55,4,1,1
3272,65,Male,6.65,3,0,0
3273,24,Male,1.53,5,0,0
3274,38,Male,2.36,6,2,1
3275,59,Female,4.66,4,1,1
3276,43,Male,2.24,4,0,0
3277,61,Male,16.44,3,0,0
3278,31,Male,0.5,2,0,0
3279,54,Female,11.3,5,1,1
3280,38,Female,11.19,5,0,0
3281,35,Male,3.75,3,0,1
3282,22,Female,8.07,4,1,0
3283,20,Female,2.26,3,0,1
3284,40,Male,11.41,6,0,1
3285,43,Male,3.07,4,3,1
3286,54,Female,5.64,8,1,1
3287,41,Female,1.19,7,0,0
3288,66,Female,0.5,3,2,0
3289,36,Female,0.89,4,1,0
3290,68,Female,1.82,7,3,1
3291,42,Male,5.81,8,3,1
3292,38,Male,4.81,4,4,1
3293,29,Male,5.36,5,1,0
3294,58,Male,0.77,6,1,1
3295,50,Female,3.37,6,2,1
3296,67,Female,0.5,5,0,1
3297,21,Female,5.89,4,1,0
3298,59,Male,18.68,8,3,1
3299,24,Female,1.44,8,0,0
3300,39,Male,0.5,6,1,1
3301,50,Male,1.54,5,2,1
3302,34,Female,4.75,4,1,1
3303,41,Female,3.49,5,1,1
3304,51,Female,4.9,1,0,0
3305,45,Male,0.58,3,1,1
3306,60,Male,7.32,6,2,1
3307,58,Male,5.43,1,0,1
3308,56,Male,2.7,6,0,0
3309,39,Female,3.36,7,0,1
3310,66,Female,0.5,6,1,1
3311,34,Female,3.13,5,0,0
3312,51,Male,9.55,6,0,1
3313,23,Female,1.8,3,1,0
3314,63,Male,6.75,7,2,1
3315,23,Female,2.35,6,0,0
3316,51,Male,0.5,3,0,0
3317,18,Male,4.02,6,0,0
3318,27,Male,2.34,5,2,1
3319,38,Female,2.78,5,3,1
3320,22,Male,2.08,8,0,0
3321,19,Male,2.18,4,0,0
3322,39,Female,0.5,7,1,0
3323,65,Male,0.85,12,1,1
3324,19,Male,1.69,5,2,0
3325,27,Male,0.94,3,0,0
3326,51,Male,9.9,6,5,1
3327,33,Female,0.97,5,0,0
3328,65,Female,6.39,5,2,1
3329,68,Male,2.62,9,1,1
3330,56,Female,5.76,6,1,1
3331,39,Male,1.63,4,3,1
3332,29,Male,11.36,5,1,1
3333,41,Male,3.67,7,0,1
3334,64,Male,6.36,6,1,1
3335,57,Male,1.19,9,1,1
3336,55,Female,0.99,6,1,1
3337,27,Female,2.72,8,1,1
3338,52,Male,0.5,4,0,1
3339,68,Female,3.05,4,0,1
3340,66,Female,1.91,4,0,1
3341,49,Female,5.16,4,0,0
3342,24,Female,15.43,3,0,0
3343,38,Male,3.11,6,1,0
3344,37,Female,6.16,6,1,1
3345,43,Female,2.48,4,1,0
3346,21,Female,3.83,6,1,0
3347,63,Male,10.63,3,2,1
3348,69,Male,8.96,7,2,1
3349,39,Male,5.34,6,2,1
3350,32,Male,1.74,4,1,1
3351,57,Male,3.75,5,1,0
3352,38,Female,1.59,2,0,1
3353,32,Male,1.38,3,1,0
3354,39,Female,3.45,5,1,0
3355,69,Male,6.33,7,1,1
3356,45,Female,9.03,4,1,0
3357,31,Male,0.85,6,1,0
3358,44,Male,0.5,3,1,1
3359,58,Female,7.11,8,1,1
3360,57,Female,0.5,5,2,0
3361,45,Female,3.94,3,1,0
3362,43,Male,0.76,5,0,0
3363,66,Male,2.67,7,1,1
3364,19,Female,15.19,4,1,0
3365,42,Male,0.97,4,2,0
3366,20,Female,2.37,6,1,0
3367,25,Male,1.02,4,2,0
3368,61,Male,8.71,3,2,1
3369,50,Male,8.09,6,3,1
3370,59,Male,1.27,3,1,1
3371,69,Female,0.64,9,1,0
3372,52,Female,3.79,2,4,1
3373,23,Male,0.5,2,0,0
3374,56,Female,4.06,6,3,1
3375,69,Male,0.5,5,3,1
3376,40,Male,2.22,6,1,0
3377,42,Male,4.69,4,0,0
3378,67,Female,1.55,3,2,1
3379,60,Female,8.3,5,1,1
3380,36,Female,0.5,6,2,0
3381,22,Female,0.64,7,3,0
3382,68,Female,25.74,5,0,1
3383,28,Female,0.65,3,0,0
3384,29,Female,4.97,6,1,0
3385,27,Female,1.05,6,2,0
3386,25,Male,3.73,3,0,0
3387,41,Male,5.29,6,1,0
3388,45,Male,0.55,6,2,1
3389,58,Male,6.83,3,1,1
3390,53,Female,3.18,5,1,1
3391,54,Male,2.5,4,1,1
3392,38,Female,3.3,2,2,0
3393,25,Male,2.93,6,1,0
3394,26,Male,0.6,2,0,0
3395,64,Male,1.23,4,0,0
3396,32,Female,1.42,7,0,0
3397,65,Male,2.52,6,1,1
3398,63,Male,4.66,4,3,1
3399,57,Female,2.59,4,0,1
3400,35,Female,10.67,1,1,0
3401,59,Male,0.5,8,2,1
3402,37,Male,3.64,6,0,1
3403,23,Male,7.19,5,1,0
3404,29,Female,2.68,5,3,1
3405,19,Male,2.94,5,2,0
3406,24,Male,0.5,6,2,1
3407,33,Male,0.76,6,0,0
3408,20,Male,0.5,4,0,0
3409,62,Female,29.24,8,0,1
3410,20,Male,1.38,6,0,0
3411,44,Male,8.9,5,0,1
3412,67,Male,5.05,9,0,1
3413,60,Male,1.89,5,0,1
3414,57,Male,2.27,2,2,1
3415,55,Female,7.6,3,1,1
3416,50,Female,9.1,7,2,0
3417,45,Female,0.5,3,2,0
3418,18,Female,0.5,6,3,0
3419,25,Female,2.58,4,3,0
3420,54,Male,0.5,5,0,0
3421,49,Female,1.43,2,0,1
3422,65,Female,9.38,5,1,1
3423,60,Female,1.54,4,0,1
3424,54,Male,7.34,5,3,1
3425,21,Male,4.25,5,1,1
3426,47,Female,1.72,3,2,1
3427,23,Female,0.76,3,1,0
3428,63,Female,4.37,4,1,1
3429,36,Male,7.76,3,1,0
3430,49,Male,6.24,5,4,1
3431,26,Male,0.5,8,4,0
3432,29,Female,1.4,4,1,0
3433,28,Male,0.5,6,1,0
3434,63,Male,3.25,5,1,1
3435,33,Female,7.23,6,5,1
3436,18,Male,0.89,4,1,0
3437,62,Female,7.89,6,3,1
3438,38,Male,3.3,4,1,0
3439,47,Female,6.84,3,2,0
3440,30,Female,13.46,4,2,0
3441,51,Female,0.5,3,1,1
3442,21,Female,10.61,4,0,0
3443,45,Male,0.5,8,1,1
3444,55,Male,2.32,5,2,0
3445,48,Male,9.0,2,3,1
3446,44,Female,9.81,6,1,1
3447,22,Female,4.61,5,1,0
3448,42,Male,3.72,2,1,1
3449,20,Female,4.36,2,1,0
3450,50,Male,5.27,6,2,1
3451,21,Female,0.76,6,1,0
3452,42,Female,4.86,5,2,0
3453,37,Male,2.89,1,1,0
3454,51,Male,3.56,3,0,1
3455,43,Male,2.19,6,5,1
3456,22,Female,3.0,5,0,0
3457,52,Male,12.34,11,1,1
3458,45,Male,3.71,2,2,1
3459,46,Male,13.17,2,0,0
3460,26,Male,0.78,7,3,1
3461,69,Male,3.35,5,1,1
3462,55,Female,7.63,4,0,1
3463,67,Male,4.36,4,1,0
3464,23,Female,3.03,5,1,1
3465,36,Female,3.6,3,1,0
3466,61,Male,8.04,5,0,1
3467,28,Male,6.3,7,1,1
3468,19,Female,0.5,4,0,0
3469,64,Female,7.93,4,0,1
3470,61,Male,1.46,7,2,1
3471,61,Male,1.26,8,0,1
3472,26,Male,8.45,6,1,0
3473,38,Female,3.04,2,1,1
3474,41,Male,8.3,8,1,1
3475,51,Male,1.41,3,1,1
3476,39,Female,0.5,8,1,1
3477,20,Female,4.06,5,1,1
3478,29,Male,1.26,2,1,1
3479,45,Male,5.75,3,1,0
3480,47,Female,1.48,6,0,1
3481,43,Male,2.37,4,2,0
3482,65,Male,0.5,5,1,1
3483,38,Female,1.27,8,2,1
3484,45,Male,5.3,7,1,0
3485,43,Female,0.66,5,0,0
3486,50,Female,5.57,6,1,1
3487,38,Male,9.32,5,0,0
3488,52,Male,4.34,3,1,0
3489,69,Female,5.95,4,0,1
3490,51,Female,1.39,5,1,1
3491,58,Female,1.82,7,1,0
3492,68,Female,7.98,4,2,1
3493,64,Male,3.41,9,1,1
3494,35,Female,4.77,4,4,1
3495,28,Male,3.29,6,2,1
3496,40,Male,2.8,3,1,1
3497,65,Male,0.5,8,1,1
3498,39,Male,6.69,3,0,0
3499,34,Female,4.9,6,1,0
3500,22,Male,2.13,7,0,0
3501,61,Male,8.5,5,0,1
3502,28,Male,2.1,1,2,0
3503,47,Female,0.84,4,2,1
3504,32,Female,9.14,5,1,0
3505,44,Male,5.71,4,1,0
3506,52,Male,3.17,5,2,1
3507,50,Male,0.5,2,1,1
3508,37,Female,0.97,3,1,0
3509,33,Female,3.71,6,1,0
3510,51,Male,1.8,4,1,1
3511,19,Female,5.19,4,2,0
3512,52,Male,11.33,6,0,0
3513,57,Female,6.08,4,2,0
3514,45,Male,1.84,3,2,0
3515,64,Male,7.25,7,0,0
3516,56,Male,1.17,8,1,1
3517,23,Male,1.86,4,2,0
3518,26,Female,0.5,5,0,0
3519,37,Male,1.06,9,2,1
3520,18,Female,7.85,6,2,0
3521,25,Female,1.58,2,1,0
3522,40,Male,0.99,5,1,0
3523,20,Male,14.44,5,1,1
3524,21,Male,0.5,6,3,0
3525,42,Female,6.16,5,2,1
3526,64,Male,1.78,3,1,1
3527,55,Male,1.87,5,1,0
3528,32,Male,9.62,3,4,0
3529,38,Female,2.25,4,1,0
3530,52,Male,3.89,5,2,1
3531,63,Male,1.57,4,1,1
3532,69,Male,0.71,8,0,1
3533,31,Male,0.5,6,1,0
3534,53,Female,0.5,6,3,0
3535,29,Male,0.5,8,1,1
3536,34,Female,7.41,7,2,0
3537,56,Female,2.39,6,0,0
3538,26,Female,1.66,11,0,0
3539,52,Female,2.13,6,3,1
3540,30,Male,9.53,4,0,0
3541,32,Male,9.22,3,1,0
3542,35,Female,5.68,2,1,0
3543,68,Male,6.93,6,1,0
3544,50,Female,1.79,10,1,1
3545,23,Male,1.2,4,3,0
3546,44,Female,4.84,6,2,0
3547,40,Female,4.22,6,4,1
3548,44,Male,1.41,4,1,1
3549,51,Male,1.71,8,0,1
3550,63,Female,17.49,3,3,1
3551,55,Female,6.64,10,0,0
3552,31,Male,2.4,7,1,0
3553,53,Female,5.18,4,0,0
3554,25,Male,1.95,1,3,1
3555,52,Male,0.77,10,2,1
3556,36,Female,1.7,8,1,0
3557,47,Female,2.08,5,2,1
3558,31,Female,0.5,2,1,0
3559,37,Female,7.92,6,2,1
3560,66,Male,4.15,6,1,1
3561,42,Female,3.21,3,2,0
3562,57,Male,0.5,6,3,1
3563,41,Male,1.58,6,2,1
3564,31,Male,9.63,6,1,0
3565,43,Male,3.9,3,0,0
3566,55,Male,11.22,3,2,0
3567,40,Male,28.19,6,2,0
3568,39,Male,2.4,7,0,1
3569,65,Male,1.6,5,0,0
3570,36,Female,7.24,2,1,0
3571,63,Male,26.36,4,1,1
3572,68,Male,2.52,5,0,1
3573,20,Female,6.93,7,1,0
3574,59,Female,6.88,4,3,1
3575,36,Female,1.94,5,1,0
3576,26,Male,2.65,11,0,0
3577,45,Female,7.52,4,1,0
3578,37,Male,5.29,3,1,0
3579,62,Male,0.5,11,2,0
3580,24,Male,2.39,8,4,0
3581,31,Female,1.04,5,1,1
3582,26,Male,0.84,5,2,0
3583,36,Male,8.99,6,3,0
3584,64,Male,0.5,5,1,1
3585,69,Female,0.5,2,0,1
3586,31,Female,1.69,7,1,0
3587,55,Male,4.28,5,1,1
3588,53,Female,3.99,5,2,1
3589,57,Male,1.22,3,1,1
3590,34,Female,1.03,3,1,0
3591,47,Male,0.87,3,2,0
3592,26,Female,2.09,7,1,0
3593,50,Male,0.92,2,1,1
3594,69,Female,12.94,8,1,1
3595,42,Male,3.0,4,0,0
3596,31,Male,0.57,3,3,0
3597,28,Male,3.77,5,0,0
3598,52,Male,1.85,11,3,1
3599,58,Male,3.18,4,1,1
3600,31,Female,0.5,5,3,0
3601,47,Male,2.47,7,2,1
3602,58,Female,5.3,6,2,1
3603,21,Female,11.19,5,1,0
3604,21,Female,1.39,4,3,1
3605,45,Female,0.88,5,1,1
3606,25,Female,2.03,5,3,1
3607,19,Male,10.88,6,0,0
3608,58,Female,9.82,4,3,1
3609,63,Male,0.5,4,1,1
3610,39,Female,0.5,6,2,1
3611,58,Female,2.41,4,1,1
3612,33,Male,2.36,6,0,0
3613,46,Male,0.73,5,1,1
3614,66,Male,0.94,2,2,0
3615,65,Female,5.74,5,4,1
3616,47,Female,11.72,8,0,0
3617,29,Male,24.36,5,1,0
3618,52,Female,1.33,4,0,0
3619,28,Female,2.08,9,0,0
3620,63,Male,7.3,5,1,1
3621,67,Male,0.5,9,2,1
3622,38,Female,3.34,3,1,1
3623,38,Female,1.77,10,1,1
3624,22,Female,1.72,2,1,1
3625,65,Male,1.59,4,0,0
3626,37,Male,0.5,2,1,0
3627,54,Male,5.85,5,1,1
3628,20,Male,0.57,7,1,0
3629,61,Male,1.99,5,1,1
3630,50,Female,0.5,7,1,0
3631,26,Male,7.23,6,1,1
3632,26,Female,2.55,2,3,1
3633,21,Male,4.36,4,0,0
3634,52,Female,2.64,5,2,1
3635,34,Male,1.37,4,2,0
3636,51,Male,1.07,5,2,0
3637,41,Male,5.81,1,1,0
3638,49,Female,0.5,4,3,1
3639,18,Female,0.5,6,2,0
3640,25,Male,5.82,4,3,0
3641,62,Male,0.5,2,1,0
3642,40,Female,1.74,6,2,0
3643,64,Male,2.17,6,2,1
3644,57,Male,3.51,3,1,1
3645,29,Female,5.4,4,0,0
3646,29,Female,4.61,6,0,0
3647,63,Male,3.71,6,3,1
3648,64,Male,5.67,3,0,0
3649,32,Female,2.02,4,1,0
3650,58,Male,1.97,4,1,1
3651,36,Male,2.08,4,0,0
3652,43,Female,1.6,4,1,1
3653,69,Female,15.3,4,0,0
3654,46,Male,8.14,5,0,0
3655,39,Female,0.5,6,1,0
3656,57,Female,0.5,6,1,1
3657,38,Male,0.5,4,0,1
3658,68,Female,1.66,3,1,0
3659,55,Male,0.91,10,1,0
3660,37,Male,2.81,2,1,0
3661,46,Female,5.94,6,5,1
3662,68,Male,4.77,3,0,1
3663,21,Male,1.34,2,2,0
3664,24,Male,2.24,4,4,1
3665,45,Male,2.8,4,0,0
3666,45,Female,6.31,4,2,1
3667,21,Female,6.05,5,0,0
3668,39,Female,10.39,3,0,0
3669,29,Male,1.7,4,1,0
3670,62,Male,4.58,7,0,1
3671,20,Male,0.5,5,1,0
3672,39,Male,4.13,4,0,0
3673,61,Male,1.61,8,2,1
3674,19,Female,1.97,5,1,0
3675,41,Female,4.57,6,1,0
3676,51,Female,0.5,5,1,0
3677,44,Male,0.5,2,0,0
3678,58,Female,0.5,3,2,0
3679,18,Male,0.91,5,2,0
3680,25,Male,0.5,9,1,1
3681,40,Female,0.99,9,4,1
3682,55,Female,0.65,4,1,1
3683,23,Male,1.6,3,1,0
3684,39,Male,16.42,3,0,1
3685,42,Male,0.68,3,0,0
3686,35,Female,0.5,7,1,0
3687,34,Male,2.41,4,0,1
3688,29,Female,8.37,7,1,0
3689,23,Male,4.15,3,1,0
3690,43,Male,0.54,5,0,0
3691,44,Male,2.33,5,0,1
3692,25,Male,5.58,5,1,0
3693,36,Male,3.17,5,1,0
3694,59,Female,3.58,5,1,0
3695,18,Female,9.31,4,1,0
3696,46,Female,7.89,8,0,1
3697,62,Female,4.03,3,0,1
3698,66,Female,2.59,3,1,0
3699,52,Female,3.95,3,3,1
3700,57,Female,5.49,4,3,0
3701,31,Male,0.5,3,3,0
3702,52,Male,18.24,6,3,1
3703,65,Male,1.19,3,3,1
3704,62,Male,3.08,3,0,1
3705,37,Male,7.52,9,2,0
3706,66,Female,0.96,8,1,0
3707,30,Male,2.6,7,2,0
3708,55,Male,0.63,2,2,0
3709,66,Male,1.4,4,1,1
3710,63,Male,2.09,4,1,1
3711,66,Male,2.35,6,2,0
3712,25,Male,1.93,3,2,1
3713,60,Male,19.53,4,0,1
3714,37,Male,20.38,3,0,0
3715,50,Female,0.81,7,0,0
3716,43,Female,4.8,6,1,0
3717,56,Male,0.5,8,3,1
3718,38,Male,0.5,2,1,0
3719,66,Male,0.5,3,1,1
3720,59,Female,13.38,7,1,1
3721,60,Male,12.09,7,3,1
3722,58,Male,0.5,2,1,1
3723,26,Female,0.5,3,3,0
3724,41,Male,1.46,6,0,0
3725,54,Male,2.85,3,1,1
3726,66,Male,2.0,4,2,1
3727,58,Female,0.5,5,1,0
3728,34,Female,5.14,5,0,0
3729,41,Female,1.41,7,2,1
3730,38,Male,11.32,2,2,1
3731,68,Male,3.41,9,3,1
3732,56,Female,2.72,3,0,0
3733,58,Female,4.67,8,2,1
3734,56,Male,7.1,5,2,1
3735,30,Female,2.58,5,1,1
3736,28,Male,1.77,2,2,0
3737,63,Male,10.46,4,1,0
3738,36,Female,1.71,7,2,0
3739,28,Male,0.5,8,2,0
3740,30,Female,2.54,7,0,1
3741,63,Male,5.65,9,0,0
3742,62,Male,6.2,5,2,1
3743,18,Female,9.53,3,1,0
3744,57,Female,3.3,3,0,0
3745,61,Male,0.5,7,2,1
3746,36,Male,4.42,6,1,0
3747,29,Female,5.57,6,2,0
3748,25,Male,0.5,8,1,0
3749,25,Female,1.4,3,0,0
3750,62,Female,0.5,2,0,0
3751,29,Male,3.58,3,1,1
3752,65,Male,8.39,7,1,1
3753,50,Male,4.31,10,0,1
3754,62,Female,16.62,5,2,1
3755,43,Male,1.73,7,2,1
3756,56,Male,7.99,3,2,1
3757,45,Male,5.72,5,2,0
3758,22,Female,1.4,4,2,1
3759,25,Male,14.57,2,0,0
3760,42,Male,1.18,6,2,1
3761,44,Female,8.36,4,3,1
3762,63,Female,7.52,3,0,0
3763,40,Female,5.18,4,1,0
3764,47,Male,3.97,6,4,1
3765,62,Male,0.59,2,0,1
3766,64,Female,3.58,3,3,1
3767,40,Male,0.8,1,2,0
3768,66,Female,7.44,2,1,1
3769,64,Female,5.23,3,0,1
3770,37,Male,10.04,5,1,1
3771,35,Female,0.5,7,2,0
3772,35,Female,6.19,4,0,0
3773,19,Male,11.5,3,1,0
3774,21,Male,6.71,7,1,0
3775,47,Male,2.71,3,0,0
3776,50,Male,0.85,6,2,0
3777,53,Male,0.58,9,1,0
3778,35,Female,4.88,4,0,0
3779,54,Female,4.4,5,0,0
3780,36,Male,17.31,5,2,0
3781,64,Male,2.29,7,0,1
3782,45,Female,2.3,5,2,1
3783,57,Male,5.03,7,2,1
3784,37,Female,5.78,6,1,0
3785,66,Male,9.53,5,0,1
3786,50,Male,7.58,8,2,1
3787,29,Male,1.59,10,1,0
3788,68,Female,2.7,7,0,1
3789,32,Male,6.36,5,0,1
3790,58,Female,4.14,4,0,1
3791,56,Male,1.68,5,1,1
3792,19,Male,0.5,6,1,1
3793,46,Male,0.5,4,1,1
3794,58,Female,5.11,6,0,0
3795,27,Female,1.16,3,2,0
3796,19,Male,0.88,6,0,1
3797,68,Male,0.79,4,1,1
3798,28,Male,4.2,3,1,1
3799,30,Male,2.01,1,5,1
3800,27,Male,4.34,5,1,1
3801,31,Female,0.7,7,0,0
3802,35,Female,0.5,4,3,1
3803,68,Male,3.15,4,1,0
3804,26,Male,1.97,5,1,1
3805,56,Female,0.5,6,0,0
3806,45,Female,0.5,3,0,1
3807,20,Male,8.59,2,2,1
3808,37,Male,4.85,3,2,0
3809,23,Male,0.75,10,1,0
3810,44,Male,1.63,5,0,1
3811,19,Male,14.88,2,0,0
3812,46,Male,3.45,6,1,1
3813,55,Female,1.96,4,0,0
3814,20,Male,3.8,3,2,0
3815,33,Male,5.5,6,2,1
3816,47,Male,7.18,6,1,1
3817,57,Female,2.97,2,1,0
3818,19,Female,1.67,4,1,0
3819,34,Male,0.52,8,0,1
3820,58,Male,9.82,9,0,0
3821,29,Female,1.49,5,0,0
3822,52,Male,0.5,6,1,1
3823,60,Male,10.45,5,1,1
3824,18,Male,10.48,2,0,0
3825,62,Male,19.48,8,1,1
3826,32,Male,8.56,4,0,1
3827,43,Female,25.53,5,3,1
3828,54,Female,1.63,4,0,0
3829,38,Male,8.14,5,1,1
3830,66,Female,7.81,7,2,0
3831,48,Male,1.44,6,0,0
3832,42,Male,1.27,5,3,0
3833,40,Female,14.97,5,1,0
3834,41,Female,0.5,3,2,1
3835,55,Male,8.71,7,0,0
3836,45,Male,0.5,6,1,0
3837,38,Female,0.5,7,3,0
3838,60,Female,1.5,9,1,1
3839,35,Female,1.2,4,0,0
3840,53,Male,5.26,8,2,1
3841,52,Male,3.75,5,2,0
3842,62,Male,0.5,6,1,1
3843,26,Male,0.5,4,1,0
3844,55,Female,2.5,5,0,0
3845,47,Male,0.88,6,1,0
3846,61,Male,7.13,10,2,1
3847,51,Female,1.89,5,0,1
3848,49,Male,0.98,7,0,1
3849,20,Male,2.62,5,1,0
3850,20,Female,0.5,6,1,0
3851,45,Female,1.29,5,1,1
3852,61,Female,0.5,6,2,0
3853,32,Male,7.91,4,1,1
3854,58,Female,10.48,3,2,1
3855,40,Female,6.9,4,0,0
3856,57,Male,2.42,6,0,1
3857,28,Male,1.73,2,0,1
3858,65,Female,3.55,3,2,1
3859,49,Male,5.17,5,1,0
3860,53,Female,21.55,6,0,1
3861,50,Male,1.74,2,0,1
3862,41,Male,0.94,3,0,0
3863,56,Male,5.35,5,1,1
3864,51,Female,6.66,2,2,1
3865,45,Male,7.45,7,2,1
3866,54,Male,5.05,4,1,1
3867,24,Female,13.16,9,1,0
3868,21,Female,3.58,5,1,0
3869,54,Female,10.27,4,2,0
3870,18,Male,15.35,5,3,1
3871,18,Male,7.4,5,3,1
3872,64,Female,2.29,5,1,1
3873,37,Female,1.59,7,3,0
3874,36,Male,3.53,6,1,0
3875,46,Male,2.8,4,1,1
3876,27,Female,8.78,4,1,1
3877,35,Male,0.5,6,0,1
3878,45,Female,1.51,7,3,1
3879,52,Male,6.17,5,2,1
3880,60,Male,0.66,7,1,0
3881,64,Female,0.5,7,2,1
3882,48,Male,0.69,4,0,0
3883,44,Male,3.24,5,0,1
3884,28,Male,0.6,7,0,0
3885,66,Male,7.27,3,1,1
3886,66,Female,2.89,3,2,1
3887,55,Female,10.91,5,1,1
3888,22,Female,3.59,4,0,0
3889,25,Male,1.56,6,2,1
3890,51,Male,1.48,5,0,1
3891,65,Male,0.5,6,2,1
3892,69,Female,2.92,6,3,1
3893,29,Female,0.5,6,1,0
3894,55,Female,2.95,5,1,1
3895,18,Male,5.13,7,1,0
3896,48,Male,1.01,6,0,1
3897,21,Male,0.5,4,1,0
3898,66,Male,5.2,5,2,1
3899,62,Male,11.21,3,5,1
3900,67,Female,0.5,3,2,0
3901,22,Male,0.5,5,1,0
3902,47,Male,13.04,3,1,1
3903,41,Male,0.68,8,0,0
3904,20,Female,13.55,6,2,0
3905,28,Female,0.5,6,0,0
3906,62,Female,8.31,5,2,1
3907,21,Female,0.62,7,1,0
3908,43,Male,11.35,4,2,1
3909,44,Female,1.43,3,0,1
3910,63,Male,3.89,3,0,1
3911,60,Male,0.5,5,3,1
3912,44,Female,1.33,5,1,0
3913,59,Female,5.33,3,0,1
3914,68,Male,1.62,8,1,1
3915,67,Male,10.54,4,2,1
3916,23,Male,1.25,6,0,0
3917,32,Male,6.84,4,3,0
3918,47,Male,2.49,4,1,0
3919,59,Male,15.37,5,0,1
3920,54,Male,12.17,9,2,1
3921,54,Female,1.78,3,1,1
3922,59,Male,9.02,4,2,1
3923,54,Male,7.72,8,0,1
3924,52,Male,1.11,3,4,1
3925,40,Female,2.63,6,2,1
3926,23,Male,1.34,4,4,1
3927,21,Male,7.69,5,3,1
3928,35,Male,0.5,4,1,0
