CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Cluster
2526,11,7,6430.400000000001,4,5,5,14,0
2527,38,5,1928.05,2,5,2,9,3
2528,24,3,4930.14,3,3,4,10,3
2529,1,3,8094.870000000001,5,3,5,13,0
2530,29,3,2630.91,3,3,3,9,3
2531,13,1,351.41,4,1,1,6,1
2532,55,2,2274.88,2,2,2,6,1
2533,6,6,9343.5,5,5,5,15,0
2534,67,3,1893.17,1,3,2,6,1
2535,14,4,4452.88,4,4,4,12,3
2536,11,3,2779.3,4,3,3,10,3
2537,12,4,3781.3100000000004,4,4,3,11,3
2538,24,3,4938.66,3,3,4,10,3
2539,1,9,10585.47,5,5,5,15,0
2540,40,2,1237.06,2,2,1,5,1
2541,59,1,1751.64,1,1,2,4,1
2542,39,1,1015.75,2,1,1,4,1
2543,65,1,3202.18,1,1,3,5,1
2544,1,10,5539.1900000000005,5,5,5,15,0
2545,44,7,11998.95,2,5,5,12,0
2546,6,6,7220.35,5,5,5,15,0
2547,11,2,2038.92,4,2,2,8,1
2548,130,1,1068.54,1,1,1,3,2
2549,14,2,2142.93,4,2,2,8,1
2550,9,4,5785.7300000000005,4,4,5,13,3
2551,262,1,1068.54,1,1,1,3,2
2552,3,7,12218.96,5,5,5,15,0
2553,16,4,5550.51,3,4,5,12,3
2554,21,1,171.98,3,1,1,5,1
2555,26,5,4870.39,3,5,4,12,3
2556,8,5,8277.08,4,5,5,14,0
2557,29,5,7767.25,3,5,5,13,0
2558,19,1,552.94,3,1,1,5,1
2559,10,4,3951.51,4,4,4,12,3
2560,75,3,1922.02,1,3,2,6,1
2561,107,1,351.41,1,1,1,3,2
2562,38,2,724.5600000000001,2,2,1,5,1
2563,8,5,3533.29,4,5,3,12,3
2564,8,5,7087.87,4,5,5,14,0
2565,2,4,5420.58,5,4,4,13,3
2566,156,1,1743.93,1,1,2,4,2
2567,46,1,1854.56,2,1,2,5,1
2568,23,5,7110.1900000000005,3,5,5,13,0
2569,25,2,1799.8200000000002,3,2,2,7,1
2570,36,1,351.41,2,1,1,4,1
2571,153,1,77.24,1,1,1,3,2
2572,45,3,2298.23,2,3,2,7,1
2573,69,1,1911.42,1,1,2,4,1
2574,95,2,1418.77,1,2,1,4,1
2575,4,2,2501.88,5,2,2,9,1
2576,193,1,304.09,1,1,1,3,2
2577,5,4,4635.18,5,4,4,13,3
2578,104,1,426.9,1,1,1,3,2
2579,60,1,1310.95,1,1,1,3,1
2580,18,6,7765.360000000001,3,5,5,13,0
2581,3,1,1719.14,5,1,2,8,1
2582,11,3,3694.37,4,3,3,10,3
2583,34,3,7519.38,2,3,5,10,3
2584,3,5,5768.9,5,5,5,15,0
2585,45,5,10857.59,2,5,5,12,0
2586,30,2,1701.5600000000002,2,2,2,6,1
2587,66,1,426.9,1,1,1,3,1
2588,14,2,3101.79,4,2,3,9,1
2589,43,3,1832.15,2,3,2,7,1
2590,5,4,3215.15,5,4,3,12,3
2591,63,3,3970.35,1,3,4,8,3
2592,2,6,5295.36,5,5,4,14,0
2593,12,3,3071.23,4,3,3,10,3
2594,17,2,2780.3,3,2,3,8,1
2595,16,2,394.12,3,2,1,6,1
2596,2,4,4632.849999999999,5,4,4,13,3
2597,11,4,3898.26,4,4,4,12,3
2598,165,1,580.76,1,1,1,3,2
2599,61,1,1218.03,1,1,1,3,1
2600,111,1,647.32,1,1,1,3,2
2601,1,4,2838.14,5,4,3,12,3
2602,110,1,1723.8,1,1,2,4,2
2603,257,1,426.9,1,1,1,3,2
2604,232,1,1751.64,1,1,2,4,2
2605,17,5,4903.6900000000005,3,5,4,12,3
2606,9,1,1469.35,4,1,1,6,1
2607,19,4,5597.58,3,4,5,12,3
2608,226,1,1743.93,1,1,2,4,2
2609,2,5,2573.0,5,5,2,12,3
2610,102,2,587.26,1,2,1,4,1
2611,11,3,3255.0,4,3,3,10,3
2612,13,4,3805.05,4,4,4,12,3
2613,7,6,6162.6900000000005,5,5,5,15,0
2614,20,3,4552.89,3,3,4,10,3
2615,41,3,3875.9700000000003,2,3,4,9,3
2616,17,5,6801.77,3,5,5,13,0
2617,102,1,956.37,1,1,1,3,2
2618,9,4,4796.93,4,4,4,12,3
2619,15,7,7170.280000000001,4,5,5,14,0
2620,15,6,6671.59,4,5,5,14,0
2621,14,6,5688.4,4,5,5,14,0
2622,6,4,3216.41,5,4,3,12,3
2623,8,5,4583.79,4,5,4,13,3
2624,38,4,3865.7000000000003,2,4,4,10,3
2625,63,3,5311.18,1,3,4,8,3
2626,1,6,5460.87,5,5,5,15,0
2627,12,1,1985.36,4,1,2,7,1
2628,54,2,1959.3600000000001,2,2,2,6,1
2629,115,2,2079.05,1,2,2,5,2
2630,15,5,3351.55,4,5,3,12,3
2631,145,1,1601.09,1,1,2,4,2
2632,16,5,6075.51,3,5,5,13,0
2633,37,5,4980.15,2,5,4,11,3
2634,3,3,5464.98,5,3,5,13,3
2635,46,4,3799.5,2,4,4,10,3
2636,10,4,4831.91,4,4,4,12,3
2637,43,4,2603.8199999999997,2,4,3,9,3
2638,38,4,1476.5,2,4,1,7,3
2639,1,9,12247.77,5,5,5,15,0
2640,59,2,1714.39,1,2,2,5,1
2641,35,5,3571.48,2,5,3,10,3
2642,26,2,1891.1200000000001,3,2,2,7,1
2643,95,2,2969.67,1,2,3,6,1
2644,49,1,90.03,2,1,1,4,1
2645,30,2,154.48,2,2,1,5,1
2646,46,3,4475.52,2,3,4,9,3
2647,2,2,3383.19,5,2,3,10,1
2648,7,4,4615.57,5,4,4,13,3
2649,37,2,2248.41,2,2,2,6,1
2650,143,1,1854.56,1,1,2,4,2
2651,32,3,2192.82,2,3,2,7,1
2652,6,4,5115.59,5,4,4,13,3
2653,131,2,1072.22,1,2,1,4,2
2654,217,1,1370.06,1,1,1,3,2
2655,43,3,2691.88,2,3,3,8,1
2656,1,4,2946.22,5,4,3,12,3
2657,39,5,3699.99,2,5,3,10,3
2658,11,4,3692.62,4,4,3,11,3
2659,22,3,4781.7300000000005,3,3,4,10,3
2660,7,5,6458.84,5,5,5,15,0
2661,15,3,4282.23,4,3,4,11,3
2662,30,3,3448.02,2,3,3,8,3
2663,50,2,2556.8,2,2,2,6,1
2664,5,5,5204.54,5,5,4,14,3
2665,38,3,1301.8600000000001,2,3,1,6,1
2666,77,2,2482.59,1,2,2,5,1
2667,20,3,1170.23,3,3,1,7,1
2668,149,3,2359.7400000000002,1,3,2,6,2
2669,30,1,1764.63,2,1,2,5,1
2670,82,2,370.72,1,2,1,4,1
2671,15,3,2858.61,4,3,3,10,3
2672,32,4,1770.5,2,4,2,8,3
2673,37,4,3785.61,2,4,3,9,3
2674,121,4,5754.02,1,4,5,10,3
2675,6,7,6706.07,5,5,5,15,0
2676,64,1,1601.09,1,1,2,4,1
2677,13,5,6073.27,4,5,5,14,0
2678,15,3,4313.04,4,3,4,11,3
2679,4,1,1936.36,5,1,2,8,1
2680,9,2,3121.31,4,2,3,9,1
2681,102,1,956.37,1,1,1,3,2
2682,21,2,1995.49,3,2,2,7,1
2683,53,2,1017.5600000000001,2,2,1,5,1
2684,12,6,3362.69,4,5,3,12,3
2685,3,2,1133.7,5,2,1,8,1
2686,151,1,77.24,1,1,1,3,2
2687,86,2,2199.3199999999997,1,2,2,5,1
2688,149,2,412.08000000000004,1,2,1,4,2
2689,21,5,3587.71,3,5,3,11,3
2690,4,4,5048.47,5,4,4,13,3
2691,34,2,1865.35,2,2,2,6,1
2692,114,3,3755.73,1,3,3,7,2
2693,60,3,2160.68,1,3,2,6,1
2694,133,3,1508.73,1,3,2,6,2
2695,18,5,4844.28,3,5,4,12,3
2696,10,2,3015.4,4,2,3,9,1
2697,15,1,304.09,4,1,1,6,1
2698,35,5,4118.200000000001,2,5,4,11,3
2699,38,4,4754.110000000001,2,4,4,10,3
2700,10,3,5384.110000000001,4,3,4,11,3
2701,38,3,1947.69,2,3,2,7,1
2702,80,1,1015.75,1,1,1,3,1
2703,15,3,3264.0299999999997,4,3,3,10,3
2704,25,2,3346.25,3,2,3,8,1
2705,11,8,8725.6,4,5,5,14,0
2706,14,5,10176.14,4,5,5,14,0
2707,1,4,5191.9800000000005,5,4,4,13,3
2708,56,3,3176.8,2,3,3,8,3
2709,1,5,6325.49,5,5,5,15,0
2710,9,4,7352.719999999999,4,4,5,13,0
2711,97,1,1310.95,1,1,1,3,1
2712,1,5,5170.0,5,5,4,14,3
2713,4,1,1936.36,5,1,2,8,1
2714,85,2,2388.0,1,2,2,5,1
2715,59,2,3729.29,1,2,3,6,1
2716,1,1,1719.14,5,1,2,8,1
2717,103,3,1286.04,1,3,1,5,1
2718,22,4,3812.67,3,4,4,11,3
2719,22,3,4437.87,3,3,4,10,3
2720,1,6,4765.42,5,5,4,14,0
2721,56,5,6472.37,2,5,5,12,0
2722,38,2,4016.8599999999997,2,2,4,8,1
2723,39,6,5183.93,2,5,4,11,0
2724,23,5,4066.44,3,5,4,12,3
2725,6,4,3702.53,5,4,3,12,3
2726,15,8,7725.7699999999995,4,5,5,14,0
2727,66,2,2681.01,1,2,3,6,1
2728,20,2,1673.5500000000002,3,2,2,7,1
2729,40,3,693.95,2,3,1,6,1
2730,17,2,902.52,3,2,1,6,1
2731,25,5,8626.26,3,5,5,13,0
2732,52,1,647.32,2,1,1,4,1
2733,15,4,5355.2699999999995,4,4,4,12,3
2734,7,4,5081.18,5,4,4,13,3
2735,21,1,1601.09,3,1,2,6,1
2736,182,1,369.69,1,1,1,3,2
2737,9,5,5608.4400000000005,4,5,5,14,0
2738,100,3,3897.54,1,3,4,8,3
2739,4,2,4225.17,5,2,4,11,3
2740,45,1,668.86,2,1,1,4,1
2741,29,4,1634.81,3,4,2,9,3
2742,5,9,5832.52,5,5,5,15,0
2743,47,3,3282.84,2,3,3,8,3
2744,29,7,9579.65,3,5,5,13,0
2745,1,4,3890.1800000000003,5,4,4,13,3
2746,55,2,2242.52,2,2,2,6,1
2747,79,3,4532.02,1,3,4,8,3
2748,26,5,9247.17,3,5,5,13,0
2749,15,4,2672.9,4,4,3,11,3
2750,7,2,1694.1100000000001,5,2,2,9,1
2751,35,6,5443.74,2,5,4,11,0
2752,76,1,982.19,1,1,1,3,1
2753,249,1,857.39,1,1,1,3,2
2754,40,4,7044.03,2,4,5,11,0
2755,37,2,2588.09,2,2,3,7,1
2756,2,5,2171.82,5,5,2,12,3
2757,41,7,12272.79,2,5,5,12,0
2758,17,3,2408.65,3,3,2,8,3
2759,23,4,3708.33,3,4,3,10,3
2760,68,3,2128.2200000000003,1,3,2,6,1
2761,51,7,10419.19,2,5,5,12,0
2762,31,5,7914.84,2,5,5,12,0
2763,34,7,7904.71,2,5,5,12,0
2764,120,1,490.88,1,1,1,3,2
2765,71,2,1030.6200000000001,1,2,1,4,1
2766,42,6,5415.75,2,5,4,11,0
2767,3,3,1288.35,5,3,1,9,1
2768,84,2,1695.8,1,2,2,5,1
2769,44,2,1326.06,2,2,1,5,1
2770,11,2,6624.98,4,2,5,11,3
2771,28,1,668.86,3,1,1,5,1
2772,4,3,2379.45,5,3,2,10,3
2773,20,2,2266.0499999999997,3,2,2,7,1
2774,63,2,2286.59,1,2,2,5,1
2775,8,2,2094.46,4,2,2,8,1
2776,3,3,4060.7799999999997,5,3,4,12,3
2777,1,6,6042.6,5,5,5,15,0
2778,34,3,1262.1100000000001,2,3,1,6,1
2779,106,2,2412.2599999999998,1,2,2,5,2
2780,2,8,8504.6,5,5,5,15,0
2781,45,1,1751.64,2,1,2,5,1
2782,1,2,904.3500000000001,5,2,1,8,1
2783,17,5,6262.06,3,5,5,13,0
2784,58,4,3795.09,2,4,3,9,3
2785,22,2,1798.79,3,2,2,7,1
2786,33,1,1764.63,2,1,2,5,1
2787,10,3,1142.26,4,3,1,8,1
2788,3,4,5548.41,5,4,5,14,3
2789,4,6,5249.51,5,5,4,14,0
2790,8,1,956.37,4,1,1,6,1
2791,55,2,2610.47,2,2,3,7,1
2792,89,2,3389.05,1,2,3,6,1
2793,10,7,6135.9400000000005,4,5,5,14,0
2794,2,5,5125.13,5,5,4,14,3
2795,2,2,1279.8799999999999,5,2,1,8,1
2796,20,3,6275.54,3,3,5,11,3
2797,5,1,360.61,5,1,1,7,1
2798,27,3,4419.95,3,3,4,10,3
2799,48,3,1261.9,2,3,1,6,1
2800,14,8,6082.79,4,5,5,14,0
2801,1,7,8062.8,5,5,5,15,0
2802,5,3,2673.13,5,3,3,11,3
2803,67,2,560.65,1,2,1,4,1
2804,9,4,4249.08,4,4,4,12,3
2805,134,1,426.9,1,1,1,3,2
2806,117,2,2465.15,1,2,2,5,2
2807,41,4,9055.48,2,4,5,11,0
2808,21,6,7504.8,3,5,5,13,0
2809,25,3,5160.98,3,3,4,10,3
2810,21,2,2226.2,3,2,2,7,1
2811,11,3,2279.33,4,3,2,9,1
2812,4,5,4689.74,5,5,4,14,3
2813,81,4,3984.15,1,4,4,9,3
2814,9,6,3685.8300000000004,4,5,3,12,3
2815,66,3,2982.21,1,3,3,7,1
2816,32,5,4382.15,2,5,4,11,3
2817,12,8,13071.66,4,5,5,14,0
2818,138,1,381.92,1,1,1,3,2
2819,6,3,3401.9,5,3,3,11,3
2820,8,3,6745.789999999999,4,3,5,12,3
2821,8,3,2323.91,4,3,2,9,3
2822,41,2,975.34,2,2,1,5,1
2823,3,4,2384.7400000000002,5,4,2,11,3
2824,3,5,7877.11,5,5,5,15,0
2825,11,3,3333.98,4,3,3,10,3
2826,54,1,90.03,2,1,1,4,1
2827,28,1,1985.36,3,1,2,6,1
2828,24,1,1923.47,3,1,2,6,1
2829,20,4,6108.49,3,4,5,12,3
2830,8,3,2211.88,4,3,2,9,1
2831,119,1,1985.36,1,1,2,4,2
2832,1,6,5634.91,5,5,5,15,0
2833,11,5,6006.900000000001,4,5,5,14,0
2834,44,2,1541.1100000000001,2,2,2,6,1
2835,5,4,2462.14,5,4,2,11,3
2836,84,1,1723.8,1,1,2,4,1
2837,59,3,2084.95,1,3,2,6,1
2838,39,6,8564.73,2,5,5,12,0
2839,27,4,1817.3600000000001,3,4,2,9,3
2840,15,5,4989.74,4,5,4,13,3
2841,9,5,6719.42,4,5,5,14,0
2842,14,4,6084.55,4,4,5,13,3
2843,11,2,1495.44,4,2,1,7,1
2844,113,2,2463.04,1,2,2,5,2
2845,30,3,6144.99,2,3,5,10,3
2846,146,1,1015.75,1,1,1,3,2
2847,68,2,1259.5,1,2,1,4,1
2848,131,1,647.32,1,1,1,3,2
2849,47,3,1520.25,2,3,2,7,1
2850,10,5,3340.23,4,5,3,12,3
2851,13,4,5234.04,4,4,4,12,3
2852,3,4,4140.67,5,4,4,13,3
2853,7,3,3225.96,5,3,3,11,3
2854,139,1,477.68,1,1,1,3,2
2855,4,5,4057.9700000000003,5,5,4,14,3
2856,13,2,1399.38,4,2,1,7,1
2857,23,2,673.78,3,2,1,6,1
2858,18,5,4346.780000000001,3,5,4,12,3
2859,17,2,2819.5,3,2,3,8,1
2860,105,1,350.23,1,1,1,3,2
2861,182,1,647.32,1,1,1,3,2
2862,73,1,1936.36,1,1,2,4,1
2863,7,5,6096.04,5,5,5,15,0
2864,111,3,1954.84,1,3,2,6,2
2865,59,3,3063.77,1,3,3,7,3
2866,67,3,12118.720000000001,1,3,5,9,0
2867,86,1,171.98,1,1,1,3,1
2868,17,4,3862.58,3,4,4,11,3
2869,17,3,2424.25,3,3,2,8,3
2870,8,7,5139.41,4,5,4,13,0
2871,5,5,7724.860000000001,5,5,5,15,0
2872,7,3,2028.06,4,3,2,9,1
2873,7,2,1991.0,4,2,2,8,1
2874,31,2,1641.33,2,2,2,6,1
2875,2,5,3957.82,5,5,4,14,3
2876,306,1,3047.25,1,1,3,5,2
2877,4,3,2414.83,5,3,2,10,3
2878,3,4,3351.2200000000003,5,4,3,12,3
2879,20,3,2420.42,3,3,2,8,1
2880,27,3,2682.46,3,3,3,9,3
2881,9,3,2171.4,4,3,2,9,1
2882,2,2,2216.37,5,2,2,9,1
2883,16,3,4276.6,3,3,4,10,3
2884,22,5,7637.9400000000005,3,5,5,13,0
2885,23,3,3047.92,3,3,3,9,3
2886,63,1,1218.03,1,1,1,3,1
2887,5,5,5668.72,5,5,5,15,0
2888,119,2,1208.8,1,2,1,4,2
2889,62,5,8117.25,1,5,5,11,0
2890,49,2,1306.6,2,2,1,5,1
2891,9,6,6713.31,4,5,5,14,0
2892,17,3,1944.95,3,3,2,8,1
2893,54,4,4853.31,2,4,4,10,3
2894,24,4,3382.46,3,4,3,10,3
2895,7,3,4779.11,4,3,4,11,3
2896,50,1,647.32,2,1,1,4,1
2897,18,6,8021.030000000001,3,5,5,13,0
2898,29,3,3465.78,3,3,3,9,3
2899,23,2,3220.99,3,2,3,8,1
2900,50,1,171.98,2,1,1,4,1
2901,35,2,2739.55,2,2,3,7,1
2902,49,1,955.71,2,1,1,4,1
2903,49,2,3154.39,2,2,3,7,1
2904,22,7,13029.96,3,5,5,13,0
2905,180,1,955.71,1,1,1,3,2
2906,19,2,3063.6800000000003,3,2,3,8,1
2907,104,1,1310.95,1,1,1,3,2
2908,140,2,2070.55,1,2,2,5,2
2909,33,4,8596.93,2,4,5,11,0
2910,84,2,3435.3,1,2,3,6,1
2911,17,5,6570.51,3,5,5,13,0
2912,58,3,5012.67,2,3,4,9,3
2913,19,1,61.85,3,1,1,5,1
2914,12,5,5332.4400000000005,4,5,4,13,3
2915,25,2,930.99,3,2,1,6,1
2916,57,2,2435.3199999999997,2,2,2,6,1
2917,20,2,2088.83,3,2,2,7,1
2918,17,3,2161.94,3,3,2,8,1
2919,26,4,2677.6499999999996,3,4,3,10,3
2920,38,1,552.94,2,1,1,4,1
2921,147,1,1652.15,1,1,2,4,2
2922,19,4,1830.01,3,4,2,9,3
2923,10,4,2854.78,4,4,3,11,3
2924,8,6,3396.35,4,5,3,12,3
2925,15,7,6155.91,4,5,5,14,0
2926,24,2,3337.7,3,2,3,8,1
2927,28,4,5004.95,3,4,4,11,3
2928,4,5,2335.6,5,5,2,12,3
2929,27,7,7031.59,3,5,5,13,0
2930,199,1,351.41,1,1,1,3,2
2931,25,3,9340.470000000001,3,3,5,11,0
2932,10,2,2027.8899999999999,4,2,2,8,1
2933,79,3,5676.5,1,3,5,9,3
2934,55,1,1854.56,2,1,2,5,1
2935,73,3,2820.26,1,3,3,7,1
2936,37,1,857.39,2,1,1,4,1
2937,33,3,6686.39,2,3,5,10,3
2938,79,3,2651.3100000000004,1,3,3,7,1
2939,5,2,1593.8300000000002,5,2,2,9,1
2940,3,3,4241.78,5,3,4,12,3
2941,44,3,1409.04,2,3,1,6,1
2942,50,4,3113.37,2,4,3,9,3
2943,69,4,4574.969999999999,1,4,4,9,3
2944,28,3,5098.700000000001,3,3,4,10,3
2945,25,4,4423.22,3,4,4,11,3
2946,20,7,3120.82,3,5,3,11,0
2947,18,4,3920.6000000000004,3,4,4,11,3
2948,55,5,10106.619999999999,2,5,5,12,0
2949,38,4,3475.89,2,4,3,9,3
2950,1,4,4813.08,5,4,4,13,3
2951,38,4,3793.98,2,4,3,9,3
2952,75,1,1719.14,1,1,2,4,1
2953,13,3,3696.23,4,3,3,10,3
2954,23,4,5190.2,3,4,4,11,3
2955,22,4,4314.98,3,4,4,11,3
2956,17,3,3081.2000000000003,3,3,3,9,3
2957,60,3,3724.8,1,3,3,7,3
2958,103,1,580.76,1,1,1,3,2
2959,25,4,3548.52,3,4,3,10,3
2960,23,7,9202.81,3,5,5,13,0
2961,59,5,5111.43,1,5,4,10,3
2962,38,3,4037.5299999999997,2,3,4,9,3
2963,45,3,4090.05,2,3,4,9,3
2964,4,5,8783.04,5,5,5,15,0
2965,191,2,2608.52,1,2,3,6,2
2966,29,5,7198.79,3,5,5,13,0
2967,46,3,1902.99,2,3,2,7,1
2968,9,3,3798.8900000000003,4,3,4,11,3
2969,18,2,2649.2799999999997,3,2,3,8,1
2970,109,2,2631.69,1,2,3,6,2
2971,2,3,2468.8100000000004,5,3,2,10,3
2972,2,6,7510.92,5,5,5,15,0
2973,9,3,6493.88,4,3,5,12,3
2974,5,3,5370.9,5,3,4,12,3
2975,97,1,90.03,1,1,1,3,1
2976,20,3,2311.06,3,3,2,8,1
2977,51,2,1921.17,2,2,2,6,1
2978,16,4,3835.08,3,4,4,11,3
2979,12,4,1538.2600000000002,4,4,2,10,3
2980,10,3,3874.29,4,3,4,11,3
2981,16,7,11218.33,3,5,5,13,0
2982,5,3,3489.04,5,3,3,11,3
2983,5,5,6403.84,5,5,5,15,0
2984,16,8,7136.19,3,5,5,13,0
2985,17,2,3093.8599999999997,3,2,3,8,1
2986,1,4,3954.5299999999997,5,4,4,13,3
2987,15,4,3219.7000000000003,4,4,3,11,3
2988,16,3,3565.59,3,3,3,9,3
2989,10,5,7552.57,4,5,5,14,0
2990,11,3,3862.17,4,3,4,11,3
2991,2,5,4779.01,5,5,4,14,3
2992,7,5,4929.860000000001,4,5,4,13,3
2993,3,6,7376.15,5,5,5,15,0
2994,14,2,1347.0,4,2,1,7,1
2995,12,2,4444.2300000000005,4,2,4,10,3
2996,63,1,3529.26,1,1,3,5,1
2997,44,5,4565.7,2,5,4,11,3
2998,55,3,3401.8900000000003,2,3,3,8,3
2999,6,3,4407.06,5,3,4,12,3
3000,12,4,4373.61,4,4,4,12,3
3001,18,6,6778.54,3,5,5,13,0
3002,213,1,1322.14,1,1,1,3,2
3003,126,3,2672.42,1,3,3,7,2
3004,82,1,271.69,1,1,1,3,1
3005,33,1,61.85,2,1,1,4,1
3006,25,4,4583.35,3,4,4,11,3
3007,112,1,956.37,1,1,1,3,2
3008,31,2,1077.6,2,2,1,5,1
3009,20,3,3599.0299999999997,3,3,3,9,3
3010,13,4,4038.84,4,4,4,12,3
3011,23,3,3620.05,3,3,3,9,3
3012,3,4,4478.860000000001,5,4,4,13,3
3013,4,1,1068.54,5,1,1,7,1
3014,18,4,5059.37,3,4,4,11,3
3015,5,5,8639.82,5,5,5,15,0
3016,10,1,647.32,4,1,1,6,1
3017,75,1,4803.27,1,1,4,6,1
3018,2,3,2731.46,5,3,3,11,3
3019,1,1,3447.6,5,1,3,9,1
3020,5,4,6430.29,5,4,5,14,3
3021,24,6,5082.92,3,5,4,12,0
3022,3,2,574.47,5,2,1,8,1
3023,64,6,8653.53,1,5,5,11,0
3024,15,4,5207.87,4,4,4,12,3
3025,13,4,2974.7599999999998,4,4,3,11,3
3026,21,5,2867.0099999999998,3,5,3,11,3
3027,28,4,9956.22,3,4,5,12,0
3028,40,8,5759.58,2,5,5,12,0
3029,22,4,4989.95,3,4,4,11,3
3030,105,2,1484.02,1,2,1,4,2
3031,100,1,360.61,1,1,1,3,2
3032,2,5,4870.81,5,5,4,14,3
3033,12,5,5747.46,4,5,5,14,0
3034,90,1,982.19,1,1,1,3,1
3035,9,3,2980.9900000000002,4,3,3,10,3
3036,84,2,860.5699999999999,1,2,1,4,1
3037,79,5,3290.09,1,5,3,9,3
3038,10,3,4741.35,4,3,4,11,3
3039,48,6,8168.06,2,5,5,12,0
3040,8,10,12482.19,4,5,5,14,0
3041,26,3,4280.28,3,3,4,10,3
3042,4,6,6857.9400000000005,5,5,5,15,0
3043,22,1,1985.36,3,1,2,6,1
3044,13,2,437.85,4,2,1,7,1
3045,18,1,625.11,3,1,1,5,1
3046,7,3,4480.93,4,3,4,11,3
3047,18,3,1310.06,3,3,1,7,1
3048,67,2,6051.099999999999,1,2,5,8,3
3049,10,4,3640.62,4,4,3,11,3
3050,18,4,3764.77,3,4,3,10,3
3051,1,4,2670.09,5,4,3,12,3
3052,49,1,955.71,2,1,1,4,1
3053,101,1,625.11,1,1,1,3,2
3054,8,3,3749.85,4,3,3,10,3
3055,13,4,2064.67,4,4,2,10,3
3056,6,2,768.9200000000001,5,2,1,8,1
3057,2,2,1122.3400000000001,5,2,1,8,1
3058,65,1,1985.36,1,1,2,4,1
3059,63,2,1674.1499999999999,1,2,2,5,1
3060,4,6,8609.18,5,5,5,15,0
3061,156,1,1068.54,1,1,1,3,2
3062,15,2,4825.42,4,2,4,10,3
3063,1,4,5513.86,5,4,5,14,3
3064,29,1,1658.82,3,1,2,6,1
3065,29,4,4203.8099999999995,3,4,4,11,3
3066,10,7,4813.68,4,5,4,13,0
3067,3,4,4432.67,5,4,4,13,3
3068,91,4,4942.17,1,4,4,9,3
3069,11,5,5063.24,4,5,4,13,3
3070,35,5,4763.99,2,5,4,11,3
3071,245,1,477.68,1,1,1,3,2
3072,25,1,171.98,3,1,1,5,1
3073,23,6,5952.68,3,5,5,13,0
3074,81,1,1723.8,1,1,2,4,1
3075,14,3,5583.63,4,3,5,12,3
3076,52,3,3171.88,2,3,3,8,3
3077,2,4,3252.87,5,4,3,12,3
3078,111,1,1985.36,1,1,2,4,2
3079,105,1,90.03,1,1,1,3,2
3080,366,1,1854.56,1,1,2,4,2
3081,97,5,4349.76,1,5,4,10,3
3082,7,9,9010.17,4,5,5,14,0
3083,39,8,10961.25,2,5,5,12,0
3084,13,6,5083.84,4,5,4,13,0
3085,1,5,5208.3,5,5,4,14,3
3086,27,4,5243.34,3,4,4,11,3
3087,42,1,1601.09,2,1,2,5,1
3088,3,3,2497.0099999999998,5,3,2,10,3
3089,1,1,497.23,5,1,1,7,1
3090,40,5,5531.9,2,5,5,12,3
3091,5,3,2460.81,5,3,2,10,3
3092,20,3,2887.51,3,3,3,9,3
3093,49,6,10536.81,2,5,5,12,0
3094,47,3,3388.86,2,3,3,8,3
3095,23,1,1312.04,3,1,1,5,1
3096,141,1,1764.63,1,1,2,4,2
3097,10,2,2143.03,4,2,2,8,1
3098,4,1,1665.25,5,1,2,8,1
3099,44,3,6740.469999999999,2,3,5,10,3
3100,32,4,4162.87,2,4,4,10,3
3101,81,1,1936.36,1,1,2,4,1
3102,59,2,1951.32,1,2,2,5,1
3103,137,3,4605.73,1,3,4,8,2
3104,56,2,3664.02,2,2,3,7,1
3105,84,3,2868.6800000000003,1,3,3,7,1
3106,2,5,3874.04,5,5,4,14,3
3107,49,2,7107.12,2,2,5,9,3
3108,23,3,3987.09,3,3,4,10,3
3109,50,2,2810.27,2,2,3,7,1
3110,26,3,3310.79,3,3,3,9,3
3111,32,2,1661.18,2,2,2,6,1
3112,10,2,1640.8600000000001,4,2,2,8,1
3113,47,3,5136.75,2,3,4,9,3
3114,15,4,4651.92,4,4,4,12,3
3115,23,2,2787.6800000000003,3,2,3,8,1
3116,1,6,9052.24,5,5,5,15,0
3117,28,3,7231.33,3,3,5,11,3
3118,2,2,2243.67,5,2,2,9,1
3119,120,2,362.94,1,2,1,4,2
3120,2,5,6188.54,5,5,5,15,0
3121,12,2,3114.96,4,2,3,9,1
3122,142,2,1337.72,1,2,1,4,2
3123,44,3,8127.02,2,3,5,10,3
3124,222,1,1469.35,1,1,1,3,2
3125,8,3,2340.37,4,3,2,9,3
3126,19,4,5778.639999999999,3,4,5,12,3
3127,14,2,1942.6000000000001,4,2,2,8,1
3128,41,3,2359.82,2,3,2,7,1
3129,6,4,2379.31,5,4,2,11,3
3130,86,1,1652.15,1,1,2,4,1
3131,333,1,1350.15,1,1,1,3,2
3132,125,3,1750.38,1,3,2,6,2
3133,113,2,1007.9300000000001,1,2,1,4,2
3134,7,6,7260.5,4,5,5,14,0
3135,7,2,654.3199999999999,4,2,1,7,1
3136,134,1,1985.36,1,1,2,4,2
3137,106,1,171.98,1,1,1,3,2
3138,16,4,2540.0499999999997,3,4,2,9,3
3139,20,4,3797.98,3,4,4,11,3
3140,21,2,1325.4,3,2,1,6,1
3141,19,3,3700.6900000000005,3,3,3,9,3
3142,19,5,6473.64,3,5,5,13,0
3143,22,6,6171.95,3,5,5,13,0
3144,85,1,1350.15,1,1,1,3,1
